Source,Target,Weight,Canto,Book
hanuman,lakshman,1,Canto XXII. Ocean Threatened.,BOOK VI.
angad,lakshman,1,Canto XXII. Ocean Threatened.,BOOK VI.
lanka,sita,6,Canto XXIV. The Spy's Return.,BOOK VI.
sita,rohini,1,Canto XXIV. The Spy's Return.,BOOK VI.
visvakarma,lanka,1,Canto XXIV. The Spy's Return.,BOOK VI.
angad,nila,1,Canto XXIV. The Spy's Return.,BOOK VI.
angad,rishabh,1,Canto XXIV. The Spy's Return.,BOOK VI.
nila,rishabh,1,Canto XXIV. The Spy's Return.,BOOK VI.
lakshman,jambavan,1,Canto XXIV. The Spy's Return.,BOOK VI.
lakshman,sushen,1,Canto XXIV. The Spy's Return.,BOOK VI.
jambavan,sushen,1,Canto XXIV. The Spy's Return.,BOOK VI.
jambavan,rama,1,Canto XXIV. The Spy's Return.,BOOK VI.
sushen,rama,1,Canto XXIV. The Spy's Return.,BOOK VI.
sugriva,ravan,2,Canto XXIV. The Spy's Return.,BOOK VI.
viradha,kabandha,1,Canto XXIV. The Spy's Return.,BOOK VI.
viradha,lanka,1,Canto XXIV. The Spy's Return.,BOOK VI.
kabandha,lanka,1,Canto XXIV. The Spy's Return.,BOOK VI.
suka,saran,2,Canto XXV. Rávan's Spies.,BOOK VI.
suka,dasaratha,2,Canto XXV. Rávan's Spies.,BOOK VI.
saran,dasaratha,2,Canto XXV. Rávan's Spies.,BOOK VI.
lanka,ravan,4,Canto XXV. Rávan's Spies.,BOOK VI.
lanka,vibhishan,4,Canto XXV. Rávan's Spies.,BOOK VI.
lanka,rama,4,Canto XXV. Rávan's Spies.,BOOK VI.
ravan,vibhishan,4,Canto XXV. Rávan's Spies.,BOOK VI.
ravan,rama,4,Canto XXV. Rávan's Spies.,BOOK VI.
ikshvaku,ravan,2,Canto XXV. Rávan's Spies.,BOOK VI.
danav,ikshvaku,1,Canto XXV. Rávan's Spies.,BOOK VI.
lakshman,sugriva,1,Canto XXV. Rávan's Spies.,BOOK VI.
sugriva,lanka,2,Canto XXV. Rávan's Spies.,BOOK VI.
sugriva,rama,2,Canto XXV. Rávan's Spies.,BOOK VI.
sugriva,lanka,3,Canto XXVI. The Vánar Chiefs.,BOOK VI.
bali,rama,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
bali,varun,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
bali,sakra,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
rama,varun,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
rama,sakra,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
rama,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
varun,sakra,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
varun,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
sakra,nala,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
sanrochan,chanda,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
krishnagiri,vindhya,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
krishnagiri,sudarsan,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
vindhya,sudarsan,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
vinata,dardur,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
vinata,vena,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
dardur,vena,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
vena,gavaya,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
gavaya,lanka,1,Canto XXVI. The Vánar Chiefs.,BOOK VI.
rama,hara,2,Canto XXVII. The Vánar Chiefs.,BOOK VI.
jambavan,indra,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
pramathi,ganga,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
gaja,gavaksha,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
gaja,nala,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
gaja,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
gavaksha,nala,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
gavaksha,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
nala,nila,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
nila,rama,1,Canto XXVII. The Vánar Chiefs.,BOOK VI.
saran,suka,1,Canto XXVIII. The Chieftains.,BOOK VI.
saran,ravan,1,Canto XXVIII. The Chieftains.,BOOK VI.
suka,ravan,1,Canto XXVIII. The Chieftains.,BOOK VI.
kishkindha,sugriva,2,Canto XXVIII. The Chieftains.,BOOK VI.
dwivid,mainda,1,Canto XXVIII. The Chieftains.,BOOK VI.
dwivid,brahma,1,Canto XXVIII. The Chieftains.,BOOK VI.
mainda,brahma,1,Canto XXVIII. The Chieftains.,BOOK VI.
lanka,wind-god,1,Canto XXVIII. The Chieftains.,BOOK VI.
tara,sugriva,1,Canto XXVIII. The Chieftains.,BOOK VI.
tara,rama,1,Canto XXVIII. The Chieftains.,BOOK VI.
sardula,suvela,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
suvela,raghu,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
suvela,vibhishan,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
suvela,sugriva,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
raghu,vibhishan,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
raghu,sugriva,1,Canto XXIX. Sárdúla Captured.,BOOK VI.
vibhishan,sugriva,3,Canto XXIX. Sárdúla Captured.,BOOK VI.
rama,suvela,3,Canto XXX. Sárdúla's Speech.,BOOK VI.
lanka,sita,3,Canto XXXI. The Magic Head.,BOOK VI.
lanka,rama,3,Canto XXXI. The Magic Head.,BOOK VI.
sita,rama,3,Canto XXXI. The Magic Head.,BOOK VI.
rama,janak,2,Canto XXXI. The Magic Head.,BOOK VI.
rama,vidyujjihva,2,Canto XXXI. The Magic Head.,BOOK VI.
janak,vidyujjihva,1,Canto XXXI. The Magic Head.,BOOK VI.
janak,ravan,1,Canto XXXI. The Magic Head.,BOOK VI.
vidyujjihva,ravan,2,Canto XXXI. The Magic Head.,BOOK VI.
ravan,sita,3,Canto XXXI. The Magic Head.,BOOK VI.
vibhishan,lakshman,1,Canto XXXI. The Magic Head.,BOOK VI.
lakshman,hanuman,1,Canto XXXI. The Magic Head.,BOOK VI.
hanuman,sugriva,1,Canto XXXI. The Magic Head.,BOOK VI.
hanuman,mainda,1,Canto XXXI. The Magic Head.,BOOK VI.
hanuman,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.
sugriva,mainda,1,Canto XXXI. The Magic Head.,BOOK VI.
sugriva,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.
mainda,dwivid,1,Canto XXXI. The Magic Head.,BOOK VI.
asoka,rama,1,Canto XXXIII. Saramá.,BOOK VI.
sarama,sita,3,Canto XXXIV. Saramá's Tidings.,BOOK VI.
ravan,sarama,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.
janasthan,hanuman,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.
hanuman,lanka,1,Canto XXXIV. Saramá's Tidings.,BOOK VI.
raghu,lanka,2,Canto XXXV. Malyaván's Speech.,BOOK VI.
vishnu,rama,1,Canto XXXV. Malyaván's Speech.,BOOK VI.
lakshman,rama,1,Canto XXXVI. Rávan's Reply.,BOOK VI.
malyavan,ravan,1,Canto XXXVI. Rávan's Reply.,BOOK VI.
saran,suka,1,Canto XXXVI. Rávan's Reply.,BOOK VI.
vibhishan,lanka,2,Canto XXXVII. Preparations.,BOOK VI.
lanka,ravan,2,Canto XXXVII. Preparations.,BOOK VI.
nila,prahasta,1,Canto XXXVII. Preparations.,BOOK VI.
nila,bali,1,Canto XXXVII. Preparations.,BOOK VI.
bali,hanuman,1,Canto XXXVII. Preparations.,BOOK VI.
raghu,suvela,1,Canto XXXVII. Preparations.,BOOK VI.
suvela,lanka,1,Canto XXXVIII. The Ascent Of Suvela.,BOOK VI.
lanka,asoka,4,Canto XXXIX. Lanká.,BOOK VI.
ravan,trikuta,2,Canto XXXIX. Lanká.,BOOK VI.
vishnu,ravan,1,Canto XXXIX. Lanká.,BOOK VI.
raghu,suvela,2,Canto XL. Rávan Attacked.,BOOK VI.
raghu,sugriva,2,Canto XL. Rávan Attacked.,BOOK VI.
suvela,sugriva,1,Canto XL. Rávan Attacked.,BOOK VI.
sugriva,visvakarma,3,Canto XL. Rávan Attacked.,BOOK VI.
rama,sugriva,2,Canto XL. Rávan Attacked.,BOOK VI.
rama,sugriva,5,Canto XLI. Ráma's Envoy.,BOOK VI.
nila,mainda,1,Canto XLI. Ráma's Envoy.,BOOK VI.
nila,dwivid,1,Canto XLI. Ráma's Envoy.,BOOK VI.
mainda,dwivid,1,Canto XLI. Ráma's Envoy.,BOOK VI.
mainda,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.
dwivid,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.
dwivid,hanuman,1,Canto XLI. Ráma's Envoy.,BOOK VI.
angad,hanuman,6,Canto XLI. Ráma's Envoy.,BOOK VI.
hanuman,sugriva,1,Canto XLI. Ráma's Envoy.,BOOK VI.
raghu,angad,2,Canto XLI. Ráma's Envoy.,BOOK VI.
raghu,ravan,2,Canto XLI. Ráma's Envoy.,BOOK VI.
brahma,lanka,1,Canto XLI. Ráma's Envoy.,BOOK VI.
kosal,angad,1,Canto XLI. Ráma's Envoy.,BOOK VI.
raghu,rama,1,Canto XLII. The Sally.,BOOK VI.
raghu,lanka,1,Canto XLII. The Sally.,BOOK VI.
rama,lanka,2,Canto XLII. The Sally.,BOOK VI.
indrajit,angad,2,Canto XLIII. The Single Combats.,BOOK VI.
indrajit,prajangha,2,Canto XLIII. The Single Combats.,BOOK VI.
angad,prajangha,3,Canto XLIII. The Single Combats.,BOOK VI.
angad,jambumali,3,Canto XLIII. The Single Combats.,BOOK VI.
prajangha,jambumali,2,Canto XLIII. The Single Combats.,BOOK VI.
satrughna,gaja,1,Canto XLIII. The Single Combats.,BOOK VI.
satrughna,tapan,1,Canto XLIII. The Single Combats.,BOOK VI.
satrughna,nila,1,Canto XLIII. The Single Combats.,BOOK VI.
satrughna,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.
satrughna,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
gaja,tapan,1,Canto XLIII. The Single Combats.,BOOK VI.
gaja,nila,1,Canto XLIII. The Single Combats.,BOOK VI.
gaja,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.
gaja,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
gaja,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.
tapan,nila,1,Canto XLIII. The Single Combats.,BOOK VI.
tapan,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.
tapan,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
tapan,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.
nila,nikumbha,1,Canto XLIII. The Single Combats.,BOOK VI.
nila,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
nila,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.
nikumbha,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
nikumbha,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.
nikumbha,virupaksha,1,Canto XLIII. The Single Combats.,BOOK VI.
praghas,lakshman,2,Canto XLIII. The Single Combats.,BOOK VI.
praghas,virupaksha,2,Canto XLIII. The Single Combats.,BOOK VI.
praghas,rama,2,Canto XLIII. The Single Combats.,BOOK VI.
lakshman,virupaksha,2,Canto XLIII. The Single Combats.,BOOK VI.
lakshman,rama,2,Canto XLIII. The Single Combats.,BOOK VI.
lakshman,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.
virupaksha,rama,2,Canto XLIII. The Single Combats.,BOOK VI.
virupaksha,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.
rama,agniketu,2,Canto XLIII. The Single Combats.,BOOK VI.
indra,indrajit,1,Canto XLIII. The Single Combats.,BOOK VI.
indra,angad,1,Canto XLIII. The Single Combats.,BOOK VI.
sampati,jambumali,1,Canto XLIII. The Single Combats.,BOOK VI.
sampati,hanuman,1,Canto XLIII. The Single Combats.,BOOK VI.
hanuman,sugriva,1,Canto XLIII. The Single Combats.,BOOK VI.
sugriva,praghas,1,Canto XLIII. The Single Combats.,BOOK VI.
sugriva,lakshman,1,Canto XLIII. The Single Combats.,BOOK VI.
angad,raghu,1,Canto XLIV. The Night.,BOOK VI.
indrajit,ikshvaku,1,Canto XLV. Indrajít's Victory.,BOOK VI.
indrajit,indra,1,Canto XLV. Indrajít's Victory.,BOOK VI.
ikshvaku,indra,1,Canto XLV. Indrajít's Victory.,BOOK VI.
angad,nila,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
angad,hanuman,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
nila,hanuman,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
vibhishan,ravan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
ravan,indrajit,2,Canto XLVI. Indrajít's Triumph.,BOOK VI.
ravan,raghu,2,Canto XLVI. Indrajít's Triumph.,BOOK VI.
indrajit,raghu,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
raghu,rama,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
rama,lakshman,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.
rama,dushan,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.
rama,khara,5,Canto XLVI. Indrajít's Triumph.,BOOK VI.
lakshman,dushan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
lakshman,khara,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
dushan,khara,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
lanka,ravan,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
lanka,sugriva,1,Canto XLVI. Indrajít's Triumph.,BOOK VI.
rama,angad,3,Canto XLVII. Sítá.,BOOK VI.
janak,rama,1,Canto XLVII. Sítá.,BOOK VI.
janak,lakshman,1,Canto XLVII. Sítá.,BOOK VI.
indra,brahma,1,Canto XLVIII. Sítá's Lament.,BOOK VI.
kausalya,rama,1,Canto XLVIII. Sítá's Lament.,BOOK VI.
kaikeyi,sumitra,1,Canto XLIX. Ráma's Lament.,BOOK VI.
vibhishan,rama,2,Canto XLIX. Ráma's Lament.,BOOK VI.
sugriva,angad,4,Canto L. The Broken Spell.,BOOK VI.
raghu,vibhishan,3,Canto L. The Broken Spell.,BOOK VI.
raghu,sugriva,3,Canto L. The Broken Spell.,BOOK VI.
vibhishan,sugriva,3,Canto L. The Broken Spell.,BOOK VI.
lanka,sugriva,3,Canto L. The Broken Spell.,BOOK VI.
sushen,sugriva,2,Canto L. The Broken Spell.,BOOK VI.
panas,sampati,1,Canto L. The Broken Spell.,BOOK VI.
chandra,drona,1,Canto L. The Broken Spell.,BOOK VI.
drona,hanuman,1,Canto L. The Broken Spell.,BOOK VI.
sita,garud,1,Canto L. The Broken Spell.,BOOK VI.
ravan,vajradanshtra,1,Canto LIII. Vajradanshtra's Sally.,BOOK VI.
raghu,sugriva,1,Canto LIII. Vajradanshtra's Sally.,BOOK VI.
mercury,mars,1,Canto LIV. Vajradanshtra's Death.,BOOK VI.
akampan,prahasta,1,Canto LIV. Vajradanshtra's Death.,BOOK VI.
ravan,kumbhakarna,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.
ravan,prahasta,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.
kumbhakarna,prahasta,1,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.
nila,prahasta,4,"Cantos and the results are exactly the same as before. In Canto LV,",BOOK VI.
brahma,indra,4,Canto LIX. Rávan's Sally.,BOOK VI.
indra,ravan,4,Canto LIX. Rávan's Sally.,BOOK VI.
lanka,rama,6,Canto LIX. Rávan's Sally.,BOOK VI.
lakshman,lanka,11,Canto LIX. Rávan's Sally.,BOOK VI.
sushen,nala,1,Canto LIX. Rávan's Sally.,BOOK VI.
sushen,gavaya,1,Canto LIX. Rávan's Sally.,BOOK VI.
nala,gavaya,1,Canto LIX. Rávan's Sally.,BOOK VI.
hanuman,ravan,5,Canto LIX. Rávan's Sally.,BOOK VI.
meru,rama,2,Canto LIX. Rávan's Sally.,BOOK VI.
vishnu,garud,1,Canto LIX. Rávan's Sally.,BOOK VI.
vishnu,rama,1,Canto LIX. Rávan's Sally.,BOOK VI.
garud,rama,1,Canto LIX. Rávan's Sally.,BOOK VI.
rama,brahma,5,Canto LX. Kumbhakarna Roused.,BOOK VI.
indra,brahma,2,Canto LX. Kumbhakarna Roused.,BOOK VI.
janak,rama,1,Canto LX. Kumbhakarna Roused.,BOOK VI.
kumbhakarna,brahma,3,Canto LX. Kumbhakarna Roused.,BOOK VI.
kumbhakarna,prahasta,3,Canto LX. Kumbhakarna Roused.,BOOK VI.
kumbhakarna,vibhishan,2,Canto LXI. The Vánars' Alarm.,BOOK VI.
yama,indra,1,Canto LXI. The Vánars' Alarm.,BOOK VI.
yama,gandharvas,1,Canto LXI. The Vánars' Alarm.,BOOK VI.
indra,gandharvas,3,Canto LXI. The Vánars' Alarm.,BOOK VI.
airavat,indra,1,Canto LXI. The Vánars' Alarm.,BOOK VI.
dasaratha,lanka,1,Canto LXII. Rávan's Request.,BOOK VI.
vibhishan,sita,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.
varun,indra,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.
sugriva,lakshman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.
sugriva,hanuman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.
lakshman,hanuman,1,Canto LXIII. Kumbhakarna's Boast.,BOOK VI.
lanka,kumbhakarna,1,Canto LXIV. Mahodar's Speech.,BOOK VI.
kumbhakarna,raghu,1,Canto LXIV. Mahodar's Speech.,BOOK VI.
kumbhakarna,ravan,2,Canto LXV. Kumbhakarna's Speech.,BOOK VI.
lanka,kumbhakarna,1,Canto LXV. Kumbhakarna's Speech.,BOOK VI.
lanka,ravan,1,Canto LXV. Kumbhakarna's Speech.,BOOK VI.
garud,dwivid,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
hanuman,kumbhakarna,4,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
war-god,krauncha,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
sarabh,gavaksha,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
sarabh,gandhamadan,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
gavaksha,gandhamadan,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
raghu,bali,4,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
lanka,sugriva,2,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
sumitra,kumbhakarna,3,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
airavat,indra,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
danav,ikshvaku,1,Canto LXVII. Kumbhakarna's Death.,BOOK VI.
atikaya,trisiras,1,Canto LXVIII. Rávan's Lament.,BOOK VI.
danav,raghu,1,Canto LXIX. Narántak's Death.,BOOK VI.
garud,raghu,1,Canto LXIX. Narántak's Death.,BOOK VI.
devantak,narantak,1,Canto LXIX. Narántak's Death.,BOOK VI.
sugriva,narantak,1,Canto LXIX. Narántak's Death.,BOOK VI.
narantak,devantak,1,Canto LXX. The Death Of Trisirás.,BOOK VI.
narantak,angad,1,Canto LXX. The Death Of Trisirás.,BOOK VI.
devantak,angad,3,Canto LXX. The Death Of Trisirás.,BOOK VI.
devantak,mahodar,3,Canto LXX. The Death Of Trisirás.,BOOK VI.
angad,mahodar,7,Canto LXX. The Death Of Trisirás.,BOOK VI.
hanuman,nila,5,Canto LXX. The Death Of Trisirás.,BOOK VI.
nila,lanka,2,Canto LXX. The Death Of Trisirás.,BOOK VI.
nila,trisiras,2,Canto LXX. The Death Of Trisirás.,BOOK VI.
lanka,trisiras,1,Canto LXX. The Death Of Trisirás.,BOOK VI.
wind-god,devantak,1,Canto LXX. The Death Of Trisirás.,BOOK VI.
wind-god,hanuman,1,Canto LXX. The Death Of Trisirás.,BOOK VI.
atikaya,brahma,2,Canto LXXI. Atikáya's Death.,BOOK VI.
brahma,indra,2,Canto LXXI. Atikáya's Death.,BOOK VI.
raghu,rama,2,Canto LXXI. Atikáya's Death.,BOOK VI.
dhanyamalini,ravan,1,Canto LXXI. Atikáya's Death.,BOOK VI.
dhanyamalini,lanka,1,Canto LXXI. Atikáya's Death.,BOOK VI.
lakshman,sumitra,3,Canto LXXI. Atikáya's Death.,BOOK VI.
wind-god,lakshman,1,Canto LXXI. Atikáya's Death.,BOOK VI.
ravan,atikaya,1,Canto LXXII. Rávan's Speech.,BOOK VI.
prahasta,kumbhakarna,1,Canto LXXII. Rávan's Speech.,BOOK VI.
raghu,rama,1,Canto LXXII. Rávan's Speech.,BOOK VI.
nila,gaya,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
nila,hanuman,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
nila,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
gaya,hanuman,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
gaya,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
hanuman,mainda,1,Canto LXXIII. Indrajít's Victory.,BOOK VI.
hanuman,vibhishan,5,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
sugriva,jambavan,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
sugriva,vegadarsi,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
jambavan,vegadarsi,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
jambavan,nala,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
jambavan,dwivid,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
vegadarsi,nala,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
vegadarsi,dwivid,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
vegadarsi,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
nala,dwivid,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
nala,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
dwivid,mainda,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
wind-god,raghu,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
wind-god,sugriva,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
raghu,sugriva,4,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
himalaya,kailasa,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
brahma,rudra,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
brahma,vishnu,2,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
brahma,indra,3,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
brahma,yama,3,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
rudra,vishnu,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
rudra,indra,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
rudra,yama,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
rudra,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
indra,yama,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
indra,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
yama,kuvera,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
kuvera,brahma,1,Canto LXXIV. The Medicinal Herbs.,BOOK VI.
nikumbha,kumbha,2,Canto LXXV. The Night Attack.,BOOK VI.
angad,dwivid,1,Canto LXXV. The Night Attack.,BOOK VI.
angad,sugriva,1,Canto LXXV. The Night Attack.,BOOK VI.
angad,kumbha,1,Canto LXXV. The Night Attack.,BOOK VI.
dwivid,sugriva,2,Canto LXXV. The Night Attack.,BOOK VI.
dwivid,kumbha,1,Canto LXXV. The Night Attack.,BOOK VI.
makaraksha,khara,1,Canto LXXV. The Night Attack.,BOOK VI.
makaraksha,rama,1,Canto LXXV. The Night Attack.,BOOK VI.
khara,rama,1,Canto LXXV. The Night Attack.,BOOK VI.
hanuman,indrajit,1,Canto LXXV. The Night Attack.,BOOK VI.
rama,gandharva,1,Canto XCIII. Rávan's Lament.,BOOK VI.
sugriva,angad,1,Canto XCVI. Rávan's Sally.,BOOK VI.
rama,angad,6,Canto C. Rávan In The Field.,BOOK VI.
virupaksha,ravan,1,Canto C. Rávan In The Field.,BOOK VI.
raghu,rama,2,Canto C. Rávan In The Field.,BOOK VI.
vritra,indra,1,Canto C. Rávan In The Field.,BOOK VI.
indra,lanka,1,Canto C. Rávan In The Field.,BOOK VI.
lanka,rama,1,Canto C. Rávan In The Field.,BOOK VI.
vibhishan,ravan,6,Canto CI. Lakshman's Fall.,BOOK VI.
lakshman,ravan,2,Canto CI. Lakshman's Fall.,BOOK VI.
raghu,lakshman,1,Canto CII. Lakshman Healed.,BOOK VI.
raghu,sushen,1,Canto CII. Lakshman Healed.,BOOK VI.
lakshman,sushen,6,Canto CII. Lakshman Healed.,BOOK VI.
raghu,lanka,4,Canto CIII. Indra's Car.,BOOK VI.
rama,indra,6,Canto CIII. Indra's Car.,BOOK VI.
ravan,rama,5,Canto CIII. Indra's Car.,BOOK VI.
mars,rama,1,Canto CIII. Indra's Car.,BOOK VI.
mars,indra,1,Canto CIII. Indra's Car.,BOOK VI.
ravan,rama,1,Canto CVI. Glory To The Sun.,BOOK VI.
ravan,lanka,3,Canto CIX. The Battle.,BOOK VI.
matali,rama,1,Canto CX. Rávan's Death.,BOOK VI.
brahma,indra,1,Canto CX. Rávan's Death.,BOOK VI.
vritra,ravan,1,Canto CX. Rávan's Death.,BOOK VI.
ravan,lanka,1,Canto CX. Rávan's Death.,BOOK VI.
mandodari,indra,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
janasthan,khara,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
janasthan,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
khara,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
sita,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
mandar,meru,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
lanka,raghu,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.
lanka,ravan,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
ravan,rama,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
rama,sugriva,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
sugriva,hanuman,3,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
hanuman,sita,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
sita,indra,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
sita,raghu,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
indra,raghu,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
raghu,swarga,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
raghu,sugriva,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
swarga,sugriva,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
swarga,rama,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
lakshman,vibhishan,3,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
vibhishan,ravan,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.
lanka,sita,3,Canto CXV. Sítá's Joy.,BOOK VI.
ravan,vibhishan,1,Canto CXV. Sítá's Joy.,BOOK VI.
