Source,Target,Weight,Book
ganga,bharunda,2,4
ganga,viramatsya,2,4
ganga,kalinda,2,4
bharunda,viramatsya,1,4
bharunda,kalinda,1,4
bharunda,yamuna,1,4
viramatsya,kalinda,1,4
viramatsya,yamuna,1,4
kalinda,yamuna,1,4
ansudhana,ganga,1,4
ansudhana,pragvat,1,4
pragvat,kutikoshtika,1,4
pragvat,dharmavardhan,1,4
kutikoshtika,dharmavardhan,1,4
kutikoshtika,toran,1,4
kutikoshtika,jambuprastha,1,4
dharmavardhan,toran,1,4
dharmavardhan,jambuprastha,1,4
dharmavardhan,varutha,1,4
toran,jambuprastha,1,4
toran,varutha,1,4
jambuprastha,varutha,1,4
varutha,ujjihana,1,4
uttanika,hastiprishthak,1,4
uttanika,kutika,1,4
hastiprishthak,kutika,1,4
hastiprishthak,lohitya,1,4
hastiprishthak,kapivati,1,4
hastiprishthak,ekasala,1,4
hastiprishthak,sthanumati,1,4
kutika,lohitya,1,4
kutika,kapivati,1,4
kutika,ekasala,1,4
kutika,sthanumati,1,4
kutika,gomati,1,4
lohitya,kapivati,1,4
lohitya,ekasala,1,4
lohitya,sthanumati,1,4
lohitya,gomati,1,4
lohitya,vinata,1,4
kapivati,ekasala,1,4
kapivati,sthanumati,1,4
kapivati,gomati,1,4
kapivati,vinata,1,4
kapivati,kalinga,1,4
ekasala,sthanumati,1,4
ekasala,gomati,1,4
ekasala,vinata,1,4
ekasala,kalinga,1,4
sthanumati,gomati,1,4
sthanumati,vinata,1,4
sthanumati,kalinga,1,4
gomati,vinata,1,4
gomati,kalinga,1,4
vinata,kalinga,1,4
kalinga,bharat,1,4
ayodhya,manu,3,4
dasaratha,satrughna,1,4
sita,kausalya,1,4
bharat,kausalya,6,4
bharat,sumitra,6,4
vasishtha,bharat,18,4
sarju,bharat,1,4
yayati,satrughna,1,4
manthara,kaikeyi,1,4
ayodhya,ikshvaku,1,4
sumantra,satrughna,4,4
kaikeyi,satrughna,5,4
satrughna,kaikeyi,3,4
yudhajit,sumantra,1,4
indra,bharat,3,4
indra,dasaratha,1,4
kerala,vasishtha,1,4
kerala,bharat,1,4
nahush,dasaratha,1,4
dilipa,dasaratha,1,4
dilipa,rama,1,4
raghu,sumitra,1,4
raghu,kausalya,1,4
kaikeyi,sumitra,1,4
kaikeyi,kausalya,1,4
sumitra,kausalya,3,4
ganga,sringavera,5,4
ganga,guha,5,4
ganga,rama,4,4
sringavera,guha,1,4
sringavera,rama,2,4
guha,bharat,7,4
guha,ganga,2,4
nishadas,bharat,4,4
lakshman,sumantra,1,4
sumantra,guha,1,4
bharadvaja,ganga,1,4
bharadvaja,guha,1,4
guha,lakshman,2,4
sita,guha,2,4
satrughna,lakshman,1,4
satrughna,ayodhya,1,4
raghu,ganga,1,4
raghu,satrughna,2,4
ganga,satrughna,4,4
sringavera,satrughna,1,4
vasishtha,bharadvaja,16,4
bharat,bharadvaja,14,4
haha,huhu,1,4
haha,visvavasu,1,4
haha,apsarases,1,4
haha,alambusha,1,4
huhu,visvavasu,1,4
huhu,apsarases,1,4
huhu,alambusha,1,4
visvavasu,apsarases,1,4
visvavasu,alambusha,1,4
visvavasu,ghritachi,1,4
apsarases,alambusha,2,4
apsarases,ghritachi,2,4
apsarases,visvachi,2,4
apsarases,hema,2,4
apsarases,bhima,2,4
apsarases,nagadanta,2,4
alambusha,ghritachi,2,4
alambusha,visvachi,2,4
alambusha,hema,2,4
alambusha,bhima,2,4
alambusha,nagadanta,2,4
ghritachi,visvachi,1,4
ghritachi,hema,1,4
ghritachi,bhima,1,4
ghritachi,nagadanta,1,4
ghritachi,indra,1,4
visvachi,hema,1,4
visvachi,bhima,1,4
visvachi,nagadanta,1,4
visvachi,indra,1,4
visvachi,brahma,1,4
hema,bhima,1,4
hema,nagadanta,1,4
hema,indra,1,4
hema,brahma,1,4
bhima,nagadanta,1,4
bhima,indra,1,4
bhima,brahma,1,4
nagadanta,indra,1,4
nagadanta,brahma,1,4
nagadanta,tumburu,1,4
brahma,tumburu,1,4
brahma,kuvera,1,4
tumburu,kuvera,2,4
kuvera,soma,2,4
malaya,dardar,1,4
vasishtha,raghu,1,4
nandan,tumburu,2,4
nandan,narad,2,4
nandan,gopa,2,4
nandan,sutanu,2,4
nandan,gandharva,2,4
narad,gopa,1,4
narad,sutanu,1,4
narad,gandharva,1,4
narad,bharat,1,4
gopa,sutanu,1,4
gopa,gandharva,1,4
gopa,bharat,1,4
sutanu,gandharva,1,4
sutanu,bharat,1,4
sutanu,alambusha,1,4
gandharva,bharat,1,4
gandharva,alambusha,1,4
gandharva,misrakesi,1,4
gandharva,ramana,1,4
misrakesi,ramana,1,4
ramana,chaitraratha,1,4
chitrakuta,mandakini,4,4
aditi,vishnu,1,4
aditi,kausalya,1,4
aditi,rama,1,4
vishnu,kausalya,1,4
vishnu,rama,1,4
dhrishti,sumantra,1,4
dhrishti,bharat,1,4
sumantra,bharat,3,4
raghu,videhan,1,4
videhan,swarga,1,4
videhan,sachi,1,4
swarga,sachi,1,4
swarga,chitrakuta,1,4
sachi,chitrakuta,1,4
vasvaukasara,nalini,1,4
vasvaukasara,chitrakuta,1,4
nalini,chitrakuta,1,4
rama,ayodhya,1,4
ayodhya,videha,2,4
videha,mandakini,1,4
sarju,lakshman,1,4
raghu,chitrakuta,1,4
rama,janak,22,4
siva,uma,1,4
indra,satrughna,1,4
nandan,rama,1,4
bharat,vasishtha,6,4
satrughna,vasishtha,6,4
vasishtha,sumantra,1,4
raghu,bharat,4,4
sita,dasaratha,2,4
brahma,bharat,1,4
guha,vrihaspati,1,4
guha,sukra,1,4
vrihaspati,sukra,1,4
ayodhya,dasaratha,1,4
dandak,dasaratha,1,4
ayodhya,raghu,1,4
indra,daitya,1,4
janak,dasaratha,1,4
mahendra,raghu,1,4
vasishtha,ayodhya,1,4
vasishtha,indra,1,4
ayodhya,indra,2,4
ayodhya,satrughna,2,4
satrughna,dandak,2,4
rama,javali,3,4
javali,raghu,1,4
javali,rama,3,4
vasishtha,javali,3,4
marichi,kasyap,3,4
marichi,vivasvat,2,4
marichi,manu,4,4
kasyap,vivasvat,1,4
kasyap,manu,2,4
kasyap,ikshvaku,1,4
vivasvat,manu,2,4
vivasvat,ikshvaku,1,4
vivasvat,ayodhya,1,4
manu,ayodhya,2,4
ikshvaku,kukshi,2,4
ayodhya,kukshi,2,4
kukshi,vikukshi,2,4
kukshi,vana,2,4
vikukshi,vana,1,4
vikukshi,anaranya,1,4
vana,anaranya,1,4
prithu,trisanku,1,4
yuvanasva,mandhata,1,4
yuvanasva,susandhi,1,4
mandhata,susandhi,1,4
mandhata,dhruvasandhi,1,4
susandhi,dhruvasandhi,2,4
susandhi,bharat,1,4
dhruvasandhi,bharat,3,4
dhruvasandhi,asit,2,4
bharat,asit,1,4
bharat,haihayas,1,4
bharat,talajanghas,1,4
asit,haihayas,1,4
asit,talajanghas,1,4
asit,sasivindhus,1,4
haihayas,talajanghas,1,4
haihayas,sasivindhus,1,4
talajanghas,sasivindhus,1,4
chyavan,bhrigu,1,4
chyavan,himalaya,1,4
bhrigu,himalaya,1,4
asamanj,sagar,2,4
ansuman,dilipa,2,4
ansuman,bhagirath,2,4
dilipa,bhagirath,1,4
bhagirath,raghu,1,4
raghu,purushadak,2,4
raghu,kalmashapada,2,4
raghu,sankhan,2,4
purushadak,kalmashapada,1,4
purushadak,sankhan,1,4
kalmashapada,sankhan,1,4
sankhan,sudarsan,1,4
sudarsan,agnivarna,2,4
sudarsan,sighraga,2,4
sudarsan,maru,2,4
agnivarna,sighraga,1,4
agnivarna,maru,2,4
agnivarna,ambarisha,1,4
sighraga,maru,2,4
sighraga,ambarisha,2,4
sighraga,nahush,1,4
maru,ambarisha,4,4
maru,nahush,2,4
ambarisha,nahush,3,4
ambarisha,nabhag,2,4
nahush,nabhag,1,4
nabhag,aja,4,4
nabhag,dasaratha,2,4
aja,dasaratha,2,4
dasaratha,bharat,1,4
dasaratha,sumantra,1,4
ten-necked,bharat,1,4
satrughna,ikshvaku,1,4
satrughna,sita,1,4
satrughna,vamadeva,1,4
satrughna,javali,1,4
vamadeva,javali,1,4
chitrakuta,bharat,1,4
chitrakuta,bharadvaja,1,4
raghu,vasishtha,1,4
sringavera,ayodhya,1,4
rohini,rahu,1,4
bharat,sumantra,5,4
ravan,khara,1,4
ravan,janasthan,1,4
khara,janasthan,2,4
lakshman,atri,2,4
sita,anasuya,4,4
rohini,sita,1,4
anasuya,sita,4,4
lakshmi,vishnu,1,4
lakshmi,sita,1,4
vishnu,sita,1,4
varun,daksha,1,4
visvamitra,raghu,1,4
visvamitra,lakshman,1,4
ayodhya,urmila,1,4
urmila,raghu,1,4
urmila,lakshman,1,4
rama,dandak,10,4
brahma,raghu,1,4
sita,rama,11,4
sita,soma,4,4
sita,lakshman,24,4
soma,lakshman,1,4
lakshman,rama,12,4
janak,rama,6,4
rama,viradha,14,4
rama,sita,35,4
kaikeyi,bharat,2,4
dandak,rama,5,4
dandak,viradha,1,4
dandak,raghu,1,4
rama,raghu,38,4
raghu,satahrada,1,4
satahrada,viradha,1,4
indra,viradha,1,4
lakshman,viradha,1,4
lakshman,sumitra,1,4
rama,lakshman,64,4
tumburu,kuvera,1,4
sarabhanga,rama,7,4
viradha,rama,2,4
indra,rama,12,4
indra,lakshman,6,4
videhan,sarabhanga,1,4
sachi,raghu,1,4
sachi,rama,1,4
raghu,rama,8,4
rama,vaikhanasas,3,4
rama,balakhilyas,3,4
rama,samprakshalas,3,4
vaikhanasas,balakhilyas,3,4
vaikhanasas,samprakshalas,1,4
balakhilyas,samprakshalas,1,4
ikshvaku,indra,1,4
raghu,brahma,2,4
chitrakuta,mandakini,1,4
chitrakuta,pampa,1,4
mandakini,pampa,1,4
lakshman,sutikshna,1,4
raghu,sita,9,4
raghu,sutikshna,2,4
sita,sutikshna,3,4
sutikshna,meru,2,4
meru,ikshvaku,1,4
meru,sita,1,4
ikshvaku,sita,1,4
chitrakuta,rama,1,4
chitrakuta,indra,1,4
vasava,brahma,1,4
sarabhanga,gautama,1,4
rama,sumitra,4,4
suchi,indra,1,4
suchi,sachi,1,4
indra,sachi,1,4
sita,janak,7,4
panchapsaras,mandakarni,1,4
vatapi,ilval,2,4
yama,agastya,1,4
rama,dasaratha,25,4
dasaratha,lakshman,2,4
agastya,lakshman,3,4
agastya,dasaratha,3,4
brahma,agni,1,4
brahma,vishnu,1,4
brahma,bhaga,1,4
brahma,mahendra,1,4
agni,vishnu,1,4
agni,bhaga,1,4
agni,mahendra,1,4
vishnu,bhaga,3,4
vishnu,mahendra,3,4
vishnu,vayu,3,4
bhaga,mahendra,1,4
bhaga,vayu,1,4
mahendra,vayu,2,4
vayu,varun,1,4
vayu,gayatri,1,4
varun,gayatri,1,4
gayatri,kartikeya,1,4
lakshman,sita,6,4
arundhati,rama,1,4
arundhati,lakshman,1,4
godavari,sita,4,4
raghu,panchavati,3,4
kardam,vikrit,1,4
kardam,sesha,1,4
kardam,sansray,1,4
kardam,bahuputra,1,4
kardam,sthanu,1,4
kardam,marichi,1,4
vikrit,sesha,1,4
vikrit,sansray,1,4
vikrit,bahuputra,1,4
vikrit,sthanu,1,4
vikrit,marichi,1,4
vikrit,atri,1,4
vikrit,kratu,1,4
sesha,sansray,1,4
sesha,bahuputra,1,4
sesha,sthanu,1,4
sesha,marichi,1,4
sesha,atri,1,4
sesha,kratu,1,4
sesha,pulastya,1,4
sansray,bahuputra,1,4
sansray,sthanu,1,4
sansray,marichi,1,4
sansray,atri,1,4
sansray,kratu,1,4
sansray,pulastya,1,4
bahuputra,sthanu,1,4
bahuputra,marichi,1,4
bahuputra,atri,1,4
bahuputra,kratu,1,4
bahuputra,pulastya,1,4
bahuputra,prachetas,1,4
sthanu,marichi,1,4
sthanu,atri,1,4
sthanu,kratu,1,4
sthanu,pulastya,1,4
sthanu,prachetas,1,4
sthanu,pulah,1,4
marichi,atri,1,4
marichi,kratu,1,4
marichi,pulastya,1,4
marichi,prachetas,1,4
marichi,pulah,1,4
marichi,daksha,1,4
marichi,vivasvat,1,4
atri,kratu,1,4
atri,pulastya,1,4
atri,prachetas,1,4
atri,pulah,1,4
atri,daksha,1,4
atri,vivasvat,1,4
kratu,pulastya,1,4
kratu,prachetas,1,4
kratu,pulah,1,4
kratu,daksha,1,4
kratu,vivasvat,1,4
kratu,arishtanemi,1,4
pulastya,prachetas,1,4
pulastya,pulah,1,4
pulastya,daksha,1,4
pulastya,vivasvat,1,4
pulastya,arishtanemi,1,4
prachetas,pulah,1,4
prachetas,daksha,2,4
prachetas,vivasvat,1,4
prachetas,arishtanemi,1,4
prachetas,kasyap,1,4
pulah,daksha,2,4
pulah,vivasvat,1,4
pulah,arishtanemi,1,4
pulah,kasyap,1,4
daksha,vivasvat,3,4
daksha,arishtanemi,3,4
daksha,kasyap,6,4
vivasvat,arishtanemi,1,4
vivasvat,kasyap,1,4
arishtanemi,kasyap,1,4
aditi,diti,3,4
aditi,kalaka,3,4
aditi,tamra,3,4
aditi,danu,3,4
aditi,anala,3,4
aditi,krodhavasa,3,4
aditi,manu,3,4
aditi,kasyap,3,4
diti,kalaka,3,4
diti,tamra,3,4
diti,danu,3,4
diti,anala,3,4
diti,krodhavasa,3,4
diti,manu,3,4
diti,kasyap,3,4
kalaka,tamra,2,4
kalaka,danu,2,4
kalaka,anala,2,4
kalaka,krodhavasa,2,4
kalaka,manu,2,4
kalaka,kasyap,2,4
tamra,danu,2,4
tamra,anala,2,4
tamra,krodhavasa,2,4
tamra,manu,2,4
tamra,kasyap,2,4
danu,anala,3,4
danu,krodhavasa,3,4
danu,manu,3,4
danu,kasyap,3,4
anala,krodhavasa,2,4
anala,manu,2,4
anala,kasyap,2,4
krodhavasa,manu,2,4
krodhavasa,kasyap,2,4
manu,kasyap,2,4
vasus,adityas,1,4
vasus,rudras,1,4
vasus,asvins,1,4
vasus,diti,1,4
adityas,rudras,1,4
adityas,asvins,1,4
adityas,diti,1,4
rudras,asvins,1,4
rudras,diti,1,4
asvins,diti,1,4
asvagriva,narak,1,4
asvagriva,kalak,1,4
asvagriva,kalaka,1,4
asvagriva,tamra,1,4
narak,kalak,1,4
narak,kalaka,1,4
narak,tamra,1,4
kalak,kalaka,1,4
kalak,tamra,1,4
kraunchi,bhasi,6,4
kraunchi,syeni,5,4
kraunchi,suki,5,4
kraunchi,dhritarashtri,4,4
bhasi,syeni,5,4
bhasi,suki,5,4
bhasi,dhritarashtri,4,4
syeni,suki,3,4
syeni,dhritarashtri,3,4
suki,dhritarashtri,3,4
nala,vinata,1,4
nala,krodhavasa,1,4
nala,mrigi,1,4
nala,mrigamanda,1,4
nala,hari,1,4
vinata,krodhavasa,3,4
vinata,mrigi,3,4
vinata,mrigamanda,3,4
vinata,hari,3,4
vinata,sarduli,3,4
mrigi,mrigamanda,2,4
mrigi,hari,4,4
mrigi,sarduli,4,4
mrigi,matangi,4,4
mrigi,surabhi,4,4
mrigi,surasa,5,4
mrigi,kadruma,3,4
mrigamanda,hari,2,4
mrigamanda,sarduli,2,4
mrigamanda,matangi,2,4
mrigamanda,surabhi,2,4
mrigamanda,surasa,2,4
mrigamanda,kadruma,2,4
hari,sarduli,2,4
hari,matangi,2,4
hari,surabhi,2,4
hari,surasa,2,4
hari,kadruma,2,4
sarduli,matangi,2,4
sarduli,surabhi,2,4
sarduli,surasa,2,4
sarduli,kadruma,2,4
matangi,surabhi,2,4
matangi,surasa,2,4
matangi,kadruma,2,4
surabhi,surasa,2,4
surabhi,kadruma,2,4
surasa,kadruma,3,4
iravati,airavat,1,4
iravati,hari,1,4
airavat,hari,1,4
gandharvi,surasa,1,4
gandharvi,kadru,1,4
gandharvi,manu,1,4
gandharvi,kasyap,1,4
kadru,manu,3,4
kadru,kasyap,3,4
kadru,vaisyas,3,4
vaisyas,sudras,4,4
arun,garud,3,4
arun,vinata,2,4
arun,sampati,2,4
garud,vinata,1,4
garud,sampati,1,4
sampati,jatayus,1,4
sampati,syeni,1,4
jatayus,syeni,2,4
jatayus,lakshman,2,4
panchavati,rama,2,4
panchavati,lakshman,8,4
agastya,godavari,1,4
yama,himalaya,1,4
satrughna,raghu,1,4
rudra,nandi,1,4
rudra,himalaya,1,4
nandi,himalaya,1,4
chitra,lakshman,1,4
surpanakha,ten-necked,3,4
surpanakha,rama,11,4
ten-necked,rama,1,4
kandarpa,indra,2,4
dasaratha,rama,4,4
ravan,kumbhakarna,1,4
ravan,vibhishan,1,4
kumbhakarna,vibhishan,1,4
kumbhakarna,dushan,1,4
kumbhakarna,khara,1,4
vibhishan,dushan,1,4
vibhishan,khara,1,4
dushan,khara,11,4
meru,rama,1,4
dandak,lakshman,2,4
janasthan,khara,17,4
indra,thousand-eyed,1,4
indra,paka,1,4
thousand-eyed,paka,1,4
surpanakha,dasaratha,2,4
surpanakha,sita,2,4
raghu,lakshman,2,4
dasaratha,sita,1,4
dasaratha,dandak,2,4
janasthan,rama,7,4
pulastya,rama,1,4
khara,rama,12,4
siva,daksha,1,4
garud,khara,1,4
dushan,rama,11,4
raghu,indra,4,4
raghu,dushan,4,4
indra,dushan,3,4
mahakapala,sthulaksha,2,4
mahakapala,pramathi,2,4
mahakapala,rama,2,4
sthulaksha,pramathi,2,4
sthulaksha,rama,2,4
pramathi,rama,2,4
yama,khara,2,4
yama,dushan,1,4
khara,dushan,8,4
lakshman,khara,1,4
trisiras,khara,5,4
janasthan,trisiras,3,4
trisiras,dushan,4,4
trisiras,rama,1,4
namuchi,indra,1,4
namuchi,rama,2,4
parjanya,rama,1,4
vishnu,agastya,1,4
khara,dasaratha,2,4
dandak,janasthan,2,4
brahma,indra,2,4
rudra,andhak,1,4
rudra,svetaranya,1,4
rudra,namuchi,1,4
rudra,vritra,1,4
rudra,bala,1,4
andhak,svetaranya,1,4
andhak,namuchi,1,4
andhak,vritra,1,4
andhak,bala,1,4
svetaranya,namuchi,1,4
svetaranya,vritra,1,4
svetaranya,bala,1,4
namuchi,vritra,1,4
namuchi,bala,1,4
vritra,bala,1,4
agastya,rama,1,4
agastya,indra,1,4
akampan,lanka,7,4
akampan,ravan,7,4
lanka,ravan,5,4
lanka,janasthan,3,4
lanka,khara,3,4
ravan,janasthan,4,4
ravan,khara,4,4
vaisravan,indra,1,4
vaisravan,vishnu,1,4
indra,vishnu,2,4
rama,janasthan,11,4
rama,dushan,15,4
dushan,ravan,1,4
dushan,akampan,1,4
tadakeya,maricha,1,4
surpanakha,trisiras,3,4
surpanakha,dushan,3,4
rama,trisiras,1,4
rama,khara,9,4
lanka,indra,6,4
ravan,indra,3,4
bhogavati,vasuki,1,4
bhogavati,takshaka,1,4
bhogavati,kailasa,1,4
vasuki,takshaka,1,4
vasuki,kailasa,1,4
vasuki,kuvera,1,4
takshaka,kailasa,1,4
takshaka,kuvera,1,4
takshaka,pushpak,1,4
kailasa,kuvera,1,4
kailasa,pushpak,2,4
kuvera,pushpak,1,4
kuvera,nandan,1,4
pushpak,nandan,1,4
pushpak,nalini,1,4
pushpak,chaitraratha,1,4
nandan,nalini,1,4
nandan,chaitraratha,2,4
nalini,chaitraratha,1,4
pulastya,ravan,1,4
pulastya,surpanakha,1,4
khara,janasthan,3,4
dushan,janasthan,1,4
janasthan,dandak,1,4
dandak,trisiras,2,4
dandak,dushan,2,4
dasaratha,kandarpa,1,4
dasaratha,indra,1,4
janasthan,dushan,3,4
gandharvas,kinnars,6,4
gandharvas,nagas,2,4
gandharvas,ajas,2,4
kinnars,nagas,1,4
kinnars,ajas,1,4
nagas,ajas,1,4
nagas,brahma,1,4
nagas,marichipas,1,4
ajas,brahma,2,4
ajas,marichipas,2,4
ajas,vaikhanasas,2,4
ajas,mashas,2,4
ajas,balakhilyas,2,4
brahma,marichipas,2,4
brahma,vaikhanasas,2,4
brahma,mashas,2,4
brahma,balakhilyas,2,4
marichipas,vaikhanasas,2,4
marichipas,mashas,2,4
marichipas,balakhilyas,2,4
vaikhanasas,mashas,2,4
mashas,balakhilyas,2,4
indra,ravan,1,4
indra,garud,1,4
garud,ravan,1,4
lanka,maricha,1,4
janasthan,surpanakha,3,4
surpanakha,khara,2,4
khara,trisiras,4,4
dushan,trisiras,2,4
lakshman,rahu,1,4
rama,varun,9,4
rama,indra,10,4
varun,indra,1,4
janak,sita,5,4
ravan,rama,8,4
dandak,visvamitra,2,4
dandak,dasaratha,2,4
visvamitra,dasaratha,3,4
rama,maricha,18,4
lanka,rama,3,4
rama,ravan,11,4
yama,ravan,1,4
namuchi,bali,1,4
bali,rama,2,4
khara,surpanakha,1,4
agni,varun,1,4
thousand-eyed,sachi,1,4
dandak,lanka,1,4
ravan,maricha,1,4
gandharva,rama,1,4
janak,lakshman,2,4
agastya,vatapi,3,4
indra,maricha,1,4
sita,ravan,4,4
lakshman,maricha,11,4
sita,raghu,5,4
janasthan,godavari,1,4
godavari,ravan,1,4
sanischar,chitra,1,4
janak,videha,1,4
videha,sita,1,4
videha,rama,1,4
ikshvaku,kaikeyi,1,4
dandak,sita,1,4
ravan,gandharva,1,4
pushpak,indra,1,4
urvasi,pururavas,1,4
urvasi,rama,1,4
pururavas,rama,1,4
budha,rohini,1,4
kaikeyi,rama,1,4
janasthan,ravan,2,4
godavari,rama,1,4
jatayus,sita,2,4
jatayus,rama,1,4
jatayus,dasaratha,1,4
vritra,indra,1,4
raghu,dasaratha,1,4
raghu,ravan,1,4
lakshman,ikshvaku,2,4
lanka,dasaratha,1,4
pampa,lanka,1,4
varun,ravan,1,4
ten-necked,ravan,1,4
sita,lanka,4,4
maya,ravan,2,4
sita,mars,1,4
ikshvaku,lakshman,1,4
rama,lanka,3,4
brahma,paka,1,4
brahma,lanka,1,4
paka,lanka,1,4
sachi,thousand-eyed,3,4
sachi,asoka,3,4
sachi,sita,3,4
thousand-eyed,asoka,1,4
thousand-eyed,sita,1,4
asoka,sita,1,4
lakshman,janak,4,4
sita,maricha,2,4
kaikeyi,sita,2,4
sita,kausalya,5,4
khara,sita,1,4
janasthan,lakshman,1,4
vishnu,bali,1,4
vishnu,rama,1,4
ayodhya,bharat,1,4
raghu,godavari,4,4
janasthan,prasravan,1,4
janasthan,mandakini,1,4
prasravan,mandakini,1,4
kinnars,lakshman,1,4
rudra,tripur,1,4
tripur,rama,1,4
tripur,lakshman,1,4
hara,lakshman,1,4
sita,kosal,1,4
bharat,rama,1,4
yayati,nahush,1,4
yayati,indra,1,4
yayati,vasishtha,1,4
nahush,indra,1,4
nahush,vasishtha,1,4
indra,vasishtha,1,4
dasaratha,ravan,1,4
ravan,lakshman,3,4
janasthan,krauncha,1,4
kabandha,raghu,2,4
dasaratha,sumitra,1,4
lakshman,danu,2,4
lakshman,indra,2,4
danu,indra,3,4
kabandha,lakshman,2,4
sugriva,bali,3,4
sugriva,indra,3,4
bali,indra,2,4
bali,rishyamuka,2,4
indra,rishyamuka,1,4
rishyamuka,pampa,2,4
raghu,rishyamuka,2,4
ravan,sita,1,4
ravan,meru,1,4
rishyamuka,brahma,1,4
sugriva,kabandha,2,4
rama,sugriva,1,4
pampa,kabandha,3,4
savari,rama,1,4
savari,lakshman,1,4
pampa,rishyamuka,6,4
rishyamuka,bali,2,4
rishyamuka,sugriva,2,4
bali,sugriva,1,4
riksharajas,sugriva,1,4
rama,dandak,10,5
brahma,raghu,1,5
sita,rama,11,5
sita,soma,4,5
sita,lakshman,24,5
soma,lakshman,1,5
lakshman,rama,12,5
janak,rama,6,5
rama,viradha,14,5
rama,sita,35,5
kaikeyi,bharat,2,5
dandak,rama,5,5
dandak,viradha,1,5
dandak,raghu,1,5
rama,raghu,38,5
raghu,satahrada,1,5
satahrada,viradha,1,5
indra,viradha,1,5
lakshman,viradha,1,5
lakshman,sumitra,1,5
rama,lakshman,64,5
tumburu,kuvera,1,5
sarabhanga,rama,7,5
viradha,rama,2,5
indra,rama,12,5
indra,lakshman,6,5
videhan,sarabhanga,1,5
sachi,raghu,1,5
sachi,rama,1,5
raghu,rama,8,5
rama,vaikhanasas,3,5
rama,balakhilyas,3,5
rama,samprakshalas,3,5
vaikhanasas,balakhilyas,3,5
vaikhanasas,samprakshalas,1,5
balakhilyas,samprakshalas,1,5
ikshvaku,indra,1,5
raghu,brahma,2,5
chitrakuta,mandakini,1,5
chitrakuta,pampa,1,5
mandakini,pampa,1,5
lakshman,sutikshna,1,5
raghu,sita,9,5
raghu,sutikshna,2,5
sita,sutikshna,3,5
sutikshna,meru,2,5
meru,ikshvaku,1,5
meru,sita,1,5
ikshvaku,sita,1,5
chitrakuta,rama,1,5
chitrakuta,indra,1,5
vasava,brahma,1,5
sarabhanga,gautama,1,5
rama,sumitra,4,5
suchi,indra,1,5
suchi,sachi,1,5
indra,sachi,1,5
sita,janak,7,5
panchapsaras,mandakarni,1,5
vatapi,ilval,2,5
yama,agastya,1,5
rama,dasaratha,25,5
dasaratha,lakshman,2,5
agastya,lakshman,3,5
agastya,dasaratha,3,5
brahma,agni,1,5
brahma,vishnu,1,5
brahma,bhaga,1,5
brahma,mahendra,1,5
agni,vishnu,1,5
agni,bhaga,1,5
agni,mahendra,1,5
vishnu,bhaga,3,5
vishnu,mahendra,3,5
vishnu,vayu,3,5
bhaga,mahendra,1,5
bhaga,vayu,1,5
mahendra,vayu,2,5
vayu,varun,1,5
vayu,gayatri,1,5
varun,gayatri,1,5
gayatri,kartikeya,1,5
lakshman,sita,6,5
arundhati,rama,1,5
arundhati,lakshman,1,5
godavari,sita,4,5
raghu,panchavati,3,5
kardam,vikrit,1,5
kardam,sesha,1,5
kardam,sansray,1,5
kardam,bahuputra,1,5
kardam,sthanu,1,5
kardam,marichi,1,5
vikrit,sesha,1,5
vikrit,sansray,1,5
vikrit,bahuputra,1,5
vikrit,sthanu,1,5
vikrit,marichi,1,5
vikrit,atri,1,5
vikrit,kratu,1,5
sesha,sansray,1,5
sesha,bahuputra,1,5
sesha,sthanu,1,5
sesha,marichi,1,5
sesha,atri,1,5
sesha,kratu,1,5
sesha,pulastya,1,5
sansray,bahuputra,1,5
sansray,sthanu,1,5
sansray,marichi,1,5
sansray,atri,1,5
sansray,kratu,1,5
sansray,pulastya,1,5
bahuputra,sthanu,1,5
bahuputra,marichi,1,5
bahuputra,atri,1,5
bahuputra,kratu,1,5
bahuputra,pulastya,1,5
bahuputra,prachetas,1,5
sthanu,marichi,1,5
sthanu,atri,1,5
sthanu,kratu,1,5
sthanu,pulastya,1,5
sthanu,prachetas,1,5
sthanu,pulah,1,5
marichi,atri,1,5
marichi,kratu,1,5
marichi,pulastya,1,5
marichi,prachetas,1,5
marichi,pulah,1,5
marichi,daksha,1,5
marichi,vivasvat,1,5
atri,kratu,1,5
atri,pulastya,1,5
atri,prachetas,1,5
atri,pulah,1,5
atri,daksha,1,5
atri,vivasvat,1,5
kratu,pulastya,1,5
kratu,prachetas,1,5
kratu,pulah,1,5
kratu,daksha,1,5
kratu,vivasvat,1,5
kratu,arishtanemi,1,5
pulastya,prachetas,1,5
pulastya,pulah,1,5
pulastya,daksha,1,5
pulastya,vivasvat,1,5
pulastya,arishtanemi,1,5
prachetas,pulah,1,5
prachetas,daksha,2,5
prachetas,vivasvat,1,5
prachetas,arishtanemi,1,5
prachetas,kasyap,1,5
pulah,daksha,2,5
pulah,vivasvat,1,5
pulah,arishtanemi,1,5
pulah,kasyap,1,5
daksha,vivasvat,3,5
daksha,arishtanemi,3,5
daksha,kasyap,6,5
vivasvat,arishtanemi,1,5
vivasvat,kasyap,1,5
arishtanemi,kasyap,1,5
aditi,diti,3,5
aditi,kalaka,3,5
aditi,tamra,3,5
aditi,danu,3,5
aditi,anala,3,5
aditi,krodhavasa,3,5
aditi,manu,3,5
aditi,kasyap,3,5
diti,kalaka,3,5
diti,tamra,3,5
